tid,country,unit,target,project_name,wiki,megawatts,status,financer,financer_type,source,source_iso,source_lat,source_lng,finance_type,era,close_year,dollars,epc,sponsor,parent,subnational,target_lat,target_lng,target_country_lat,target_country_lng
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Housing and Urban Development Corp (Hudco),Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Punjab & Sind Bank,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Bikaner & Jaipur,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Hyderabad,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,State Bank of Patiala,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,3668333,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105988,India,KSK Mahanadi Power Project Unit 3,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105989,India,KSK Mahanadi Power Project Unit 4,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105990,India,KSK Mahanadi Power Project Unit 5,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105991,India,KSK Mahanadi Power Project Unit 6,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,construction,Bank of Baroda,Government-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105986,India,KSK Mahanadi Power Project Unit 1,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Federal Bank of India,Privately-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
G105987,India,KSK Mahanadi Power Project Unit 2,KSK Mahanadi Power Project,KSK Mahanadi Power Project,https://www.gem.wiki/KSK_Mahanadi_Power_Project,600,operating,Federal Bank of India,Privately-owned commercial institution,India,IN,20.593684,78.96288,loan,closed,2010,7335000,Shangdong Electric (SEPCO),,KSK Energy Ventures,Janjgir-Champa,21.9603,82.40906,20.593684,78.96288
