tid,country,unit,unitname,target,region,subregion,fin_status,project_name,wiki,Domestic/International,megawatts,status,target_lat,target_lng,source_lat,source_lng,parent,subnational,financer,financer_type,finance_type,close_year,epc,dollars,source,sponsor,source_iso,target_country_lat,target_country_lng,target_country,Financier Country
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,United Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,United Bank of India,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110634,India,Unit 1,Vizag Thermal Power Plant Unit 1,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 1,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Vijaya Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110635,India,Unit 2,Vizag Thermal Power Plant Unit 2,Vizag Thermal Power Plant,Asia,Southern Asia,closed,Vizag Thermal Power Plant Unit 2,https://www.gem.wiki/Vizag_Thermal_Power_Plant,Domestic,520.0,operating,17.563642,83.138877,20.5937,78.9629,Hinduja Group Ltd,Andhra Pradesh,Vijaya Bank,Government-owned commercial institution,loan,2010,Bharat Heavy Electricals Limited,29733500.0,India,,,17.563642,83.138877,India,India
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Chugoku Electric Power Company,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Chugoku Electric Power Company,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,35.9078,127.7669,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Export-Import Bank of Korea,Governmental policy institution,loan,2020,,113100000.0,South Korea,,,18.09792,106.38123,Vietnam,South Korea
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,35.9078,127.7669,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Export-Import Bank of Korea,Governmental policy institution,loan,2020,,113100000.0,South Korea,,,18.09792,106.38123,Vietnam,South Korea
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Japan Bank for International Cooperation,Governmental policy institution,loan,2020,,318000000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Japan Bank for International Cooperation,Governmental policy institution,loan,2020,,318000000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,35.9078,127.7669,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,KEPCO,Government-owned commercial institution,equity,2020,,54875000.0,South Korea,,,18.09792,106.38123,Vietnam,South Korea
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,35.9078,127.7669,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,KEPCO,Government-owned commercial institution,equity,2020,,54875000.0,South Korea,,,18.09792,106.38123,Vietnam,South Korea
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Mitsubishi Corporation,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Mitsubishi Corporation,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Mizuho Financial Group,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Mizuho Financial Group,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,MUFG Bank,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,MUFG Bank,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Shikoku Electric Power Company,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Shikoku Electric Power Company,Privately-owned commercial institution,equity,2020,,54875000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Sumitomo Mitsui Banking Corporation,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110670,Vietnam,Phase 2 Unit 1,Vung Ang power station Phase 2 Unit 1,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 1,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Sumitomo Mitsui Trust Holdings,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110671,Vietnam,Phase 2 Unit 2,Vung Ang power station Phase 2 Unit 2,Vung Ang power station,Asia,South-eastern Asia,closed,Vung Ang power station Phase 2 Unit 2,https://www.gem.wiki/Vung_Ang_power_station,International,665.0,construction,18.09792,106.38123,36.2048,138.2529,AXA Entities; Emerging Capital Partners; Endeavor Energy; General Electric Co; other; The Quantum Group Ltd,Ha Tinh,Sumitomo Mitsui Trust Holdings,Privately-owned commercial institution,loan,2020,,113100000.0,Japan,,,18.09792,106.38123,Vietnam,Japan
G100000110939,Germany,--,Wilhelmshaven Engie power station --,Wilhelmshaven Engie power station,Europe,Western Europe,closed,Wilhelmshaven Engie power station --,https://www.gem.wiki/Wilhelmshaven_Engie_power_station,International,830.0,operating,53.5748,8.137,46.6034,1.8883,Riverstone Holdings LLC,Lower Saxony,Engie,Privately-owned commercial institution,equity,nan,,1998526984.0,France,,,53.5748,8.137,Germany,France
G100000114321,Indonesia,Unit 4,Xinxing Ductile Iron Pipes power station Unit 4,Xinxing Ductile Iron Pipes power station,Asia,South-eastern Asia,closed,Xinxing Ductile Iron Pipes power station Unit 4,https://www.gem.wiki/Xinxing_Ductile_Iron_Pipes_power_station,International,65.0,cancelled,-1.530514,127.418975,35.8617,104.1954,Xinxing Qiyun Investment Holdings Co Ltd [40.0%]; PT Trimegah Bangun Persada Tbk [30.0%]; Harita Group [20.0%]; PT Gane Permai Sentosa [10.0%],Maluku,Xinxing Ductile Iron,Government-owned commercial institution,equity,nan,,,China,,,-1.530514,127.418975,Indonesia,China
G100000114322,Indonesia,Unit 5,Xinxing Ductile Iron Pipes power station Unit 5,Xinxing Ductile Iron Pipes power station,Asia,South-eastern Asia,closed,Xinxing Ductile Iron Pipes power station Unit 5,https://www.gem.wiki/Xinxing_Ductile_Iron_Pipes_power_station,International,65.0,cancelled,-1.530514,127.418975,35.8617,104.1954,Xinxing Qiyun Investment Holdings Co Ltd [40.0%]; PT Trimegah Bangun Persada Tbk [30.0%]; Harita Group [20.0%]; PT Gane Permai Sentosa [10.0%],Maluku,Xinxing Ductile Iron,Government-owned commercial institution,equity,nan,,,China,,,-1.530514,127.418975,Indonesia,China
G100001000232,Indonesia,--,Xinyi Group captive power station --,Xinyi Group captive power station,Asia,South-eastern Asia,financing,Xinyi Group captive power station --,https://www.gem.wiki/Xinyi_Group_captive_power_station,International,2500.0,announced,0.86008,104.1801,35.8617,104.1954,Xinyi Glass Holdings Ltd,Riau,Xinyi Group,Not found,equity,nan,,,China,,,0.86008,104.1801,Indonesia,China
G100000111272,India,Unit 5,Yadadri power station Unit 5,Yadadri power station,Asia,Southern Asia,closed,Yadadri power station Unit 5,https://www.gem.wiki/Yadadri_power_station,Domestic,800.0,construction,16.708219,79.581184,20.5937,78.9629,Telangana State Power Generation Corp Ltd [100.0%],Telangana,Power Finance Corporation,Government-owned commercial institution,loan,2017,Bharat Heavy Electricals (BHEL),538007317.0,India,,,16.708219,79.581184,India,India
G100000111268,India,Unit 1,Yadadri power station Unit 1,Yadadri power station,Asia,Southern Asia,closed,Yadadri power station Unit 1,https://www.gem.wiki/Yadadri_power_station,Domestic,800.0,construction,16.708219,79.581184,20.5937,78.9629,Telangana State Power Generation Corp Ltd [100.0%],Telangana,Rural Electrification Corporation,Government-owned commercial institution,loan,2017,Bharat Heavy Electricals (BHEL),568671989.25,India,,,16.708219,79.581184,India,India
G100000111269,India,Unit 2,Yadadri power station Unit 2,Yadadri power station,Asia,Southern Asia,closed,Yadadri power station Unit 2,https://www.gem.wiki/Yadadri_power_station,Domestic,800.0,construction,16.708219,79.581184,20.5937,78.9629,Telangana State Power Generation Corp Ltd [100.0%],Telangana,Rural Electrification Corporation,Government-owned commercial institution,loan,2017,Bharat Heavy Electricals (BHEL),568671989.25,India,,,16.708219,79.581184,India,India
G100000111270,India,Unit 3,Yadadri power station Unit 3,Yadadri power station,Asia,Southern Asia,closed,Yadadri power station Unit 3,https://www.gem.wiki/Yadadri_power_station,Domestic,800.0,construction,16.708219,79.581184,20.5937,78.9629,Telangana State Power Generation Corp Ltd [100.0%],Telangana,Rural Electrification Corporation,Government-owned commercial institution,loan,2017,Bharat Heavy Electricals (BHEL),568671989.25,India,,,16.708219,79.581184,India,India
G100000111271,India,Unit 4,Yadadri power station Unit 4,Yadadri power station,Asia,Southern Asia,closed,Yadadri power station Unit 4,https://www.gem.wiki/Yadadri_power_station,Domestic,800.0,construction,16.708219,79.581184,20.5937,78.9629,Telangana State Power Generation Corp Ltd [100.0%],Telangana,Rural Electrification Corporation,Government-owned commercial institution,loan,2017,Bharat Heavy Electricals (BHEL),568671989.25,India,,,16.708219,79.581184,India,India
G100000114308,Ethiopia,--,Yayu power station --,Yayu power station,Africa,Sub-Saharan Africa,unknown,Yayu power station --,https://www.gem.wiki/Yayu_power_station,Not found,90.0,shelved,8.37883,35.93015,-40.0,71.0,to be determined [100.0%],Oromia Region,,Not found,not found,nan,Shandong Runh Power Plant Engineering Technology,,Not found,,,8.37883,35.93015,Ethiopia,Not found
G100000111369,India,Unit 1,Yermarus power station Unit 1,Yermarus power station,Asia,Southern Asia,closed,Yermarus power station Unit 1,https://www.gem.wiki/Yermarus_power_station,Domestic,800.0,operating,16.295261,77.35612,20.5937,78.9629,Karnataka Power Corp Ltd [77.9%]; Bharat Heavy Electricals Ltd [22.1%],Karnataka,Power Finance Corporation,Government-owned commercial institution,refinancing loan,2017,,130000000.0,India,,,16.295261,77.35612,India,India
G100000111370,India,Unit 2,Yermarus power station Unit 2,Yermarus power station,Asia,Southern Asia,closed,Yermarus power station Unit 2,https://www.gem.wiki/Yermarus_power_station,Domestic,800.0,operating,16.295261,77.35612,20.5937,78.9629,Karnataka Power Corp Ltd [77.9%]; Bharat Heavy Electricals Ltd [22.1%],Karnataka,Power Finance Corporation,Government-owned commercial institution,refinancing loan,2017,,130000000.0,India,,,16.295261,77.35612,India,India
